gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,AvgMonthlySpend,tenure_1-2yr,tenure_2-4yr,tenure_4-6yr,tenure_6+yr
1,0,1,1,0.4280171170701362,1,1,0.8733918363054324,0.7522877647100761,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.12407383369900808,0.10317718351569487,False,False,False,False
1,1,1,0,1.5677776925507678,1,1,0.8982794846869073,1.8805886630653255,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,1.1692930820219891,0.1167481800624047,False,False,False,False
1,0,0,1,-0.5489205190561198,0,1,-1.3134028681468275,-0.7605235471275977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.45696141071568264,-0.04253594283937712,False,False,False,False
0,0,0,0,0.3058999125543541,1,0,-1.5025489958460365,-0.6446175494996366,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.7245459298201254,0.03529970820449991,False,False,False,False
0,0,0,0,-0.9559778674420597,1,1,0.6095827634617985,-0.656442901141028,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.8454067354341924,-0.8277686200557292,False,False,False,False
1,0,0,0,1.038603139649046,1,1,1.2715942104090305,1.6315542169031094,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,1.080085065374651,0.12131201593782386,False,False,False,False
0,0,0,0,-1.2816237461508118,1,0,-1.4942531130522114,-1.000189857573906,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1.6510188407055932,0.30641019647750195,False,False,False,False
1,0,1,1,0.5908400564245122,1,1,1.610066228397089,1.3244680445013357,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.70824776516376,0.12350548736456926,False,False,False,False
0,0,1,0,1.038603139649046,1,1,0.6427662946370983,1.148338317271112,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.42137877154074077,0.10551993155981745,False,False,False,False
1,0,0,0,0.3058999125543541,1,1,1.2516840917038508,0.7936874651688989,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0.13425143138812404,0.10859261744505347,False,False,False,False
0,0,0,0,0.3466056473929482,1,1,0.12178485518489063,0.25349487126474274,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,-0.21285655694450875,0.08066312655626164,False,False,False,False
1,0,1,0,1.404954753196392,1,1,1.193612912147076,1.9455074302394946,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1.4395256702860744,0.1218613444281013,False,False,False,False
1,1,0,0,0.06166550352279016,1,1,1.1587702044130108,0.4580142182054683,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,-0.18026015946894403,0.09693549267976512,False,False,False,False
1,0,0,0,-1.2002122764736238,1,1,-1.5207999379924515,-0.9856440168721573,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.5611963616031541,0.40063513454069327,False,False,False,False
0,1,1,0,1.120014609326234,1,1,1.6963434094528684,2.0300839248175357,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.6641398903368076,0.13178304967731266,False,False,False,False
0,1,0,0,-0.9966836022806537,1,1,0.901597837804437,-0.6886280418792864,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.1614289472273243,-5.90989202636663,False,False,False,False
1,0,1,1,-0.7117434584104958,1,1,0.33084110158928,-0.523073118899806,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4966394404247463,-0.04970574234812377,False,False,False,False
1,0,0,0,1.445660488034986,1,1,1.2334331495574355,2.1281312281299263,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,1.5465275821869662,0.12593834009551363,False,False,False,False
1,1,1,0,1.5677776925507678,1,0,-1.3100845150292975,-0.22364380683726337,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-2.31739671466419,0.06212779906471122,False,False,False,False
0,0,0,0,1.038603139649046,1,1,0.493440404348249,0.9774082344546359,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2649577518968044,0.09993372818233515,False,False,False,False
1,1,0,0,-1.2409180113122178,1,0,-1.5174815848749215,-0.9925988155183932,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.6190077693652547,0.34532881215194233,False,False,False,False
0,0,1,1,-0.7524491932490897,1,1,0.8202981864249528,-0.4787115956736587,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,-0.8779106400185749,-0.05692386562684341,False,False,False,False
0,0,1,0,1.5677776925507678,1,1,-1.4610695818769117,-0.3537226748925693,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.555780464850848,0.05875129127170182,False,False,False,False
1,0,0,0,-0.7524491932490897,1,1,1.1819986762357209,-0.3877946064307529,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.149502197851232,-0.0328203875859365,False,False,False,False
0,0,0,0,-1.0780950719578417,0,0,-0.46390447005915136,-0.8739503894021687,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.2362255660661392,0.8503846464705864,False,False,False,False
1,0,1,1,-0.7117434584104958,1,1,0.1516500332426607,-0.5388036887084844,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.3694134754710339,-0.05329585087714294,False,False,False,False
1,0,1,1,0.9978974048104522,1,1,1.0824480827098213,1.447416598487157,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.8374812283340464,0.11626160072255363,False,False,False,False
0,0,0,0,1.3642490183577978,1,1,-0.12543245207109305,0.7538893429472218,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.42250857384743984,0.08920276387578659,False,False,False,False
1,1,1,0,1.4863662228735801,1,1,0.8302532457775427,1.686622180947437,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9935639739562235,0.1131516564055756,False,False,False,False
0,0,1,0,1.445660488034986,1,0,-0.2996459907414173,0.6798876526199243,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.6860021604865321,0.08647191415953656,False,False,False,False
1,1,0,1,0.9571916699718581,1,0,0.9911933719777467,1.3009928566418019,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.7048796701353683,0.11228525860760868,False,False,False,False
1,1,0,0,0.10237123836138416,1,1,1.132223379472771,0.48111643579059854,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.13552253425469196,0.09725423727810155,False,False,False,False
0,0,1,1,0.4280171170701362,1,0,-0.2913501079475923,0.08774249343410745,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.3819219594928237,0.07220061374387832,False,False,False,False
1,0,1,0,-0.06045170099299183,1,1,0.04878108659923135,-0.1226566201854548,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,-0.2608239518826834,0.05964172561748838,False,False,False,False
0,0,1,1,0.020959768684196165,1,1,-0.21502798624440253,-0.15091460332852005,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.2631605094950684,0.058442217995293026,False,False,False,False
1,0,0,0,-1.2816237461508118,1,1,0.1466725035663655,-0.9784917633747666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4530026597086085,0.30118692131382685,False,False,False,False
1,0,0,0,0.46872285190873014,1,0,1.167066087206836,0.9122481335734993,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.2995830617248987,0.1094472688185903,False,False,False,False
0,0,1,1,0.9978974048104522,1,0,-0.38094564212090176,0.33069971806633175,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.6356322516269362,0.07902394826729515,False,False,False,False
1,0,0,1,1.5270719577121739,1,0,0.0006649663950464832,0.9882243724123461,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.24816681100611895,0.09400081894408464,False,False,False,False
1,0,0,0,-1.2816237461508118,1,0,-1.4726838177882666,-0.9999046450111265,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1.6233623396890267,0.3063415386644303,False,False,False,False
1,0,1,1,0.9164859351332642,1,1,-0.3212152860053621,0.36005467260470236,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,-0.5497038907819315,0.08052384812694006,False,False,False,False
1,1,1,0,-0.1418631706701798,1,1,0.979579136066392,0.15546950738025847,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.3935200249907769,0.08041123050368247,False,False,False,False
0,0,0,0,0.020959768684196165,1,1,-0.13372833486491803,-0.11649164094383888,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.26107088845225085,0.06068385252749533,False,False,False,False
1,1,1,0,-1.1595065416350299,1,0,0.33250027814804495,-0.8734677219882343,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6498190685542481,0.4396916160711343,False,False,False,False
1,0,0,0,1.5270719577121739,0,1,-0.8256049598699199,0.21957651572190187,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,-1.5189567421474384,0.07372788508629717,False,False,False,False
1,0,0,0,0.10237123836138416,1,1,-1.3051069853530024,-0.6134635618729652,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.39740793276363795,0.03121854928545536,False,False,False,False
0,0,0,0,-1.2409180113122178,1,1,-0.6331404790531805,-0.9625856781428395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5212364308480698,0.33686109646462514,False,False,False,False
1,1,1,0,-0.9152721326034657,1,1,0.8252757161012475,-0.6077373711894714,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-1.0174852436384114,-0.3817024887653731,False,False,False,False
1,0,1,1,-1.2816237461508118,1,0,0.3208860422366897,-0.9761881234446255,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.6763820909962639,0.30063237743901805,False,False,False,False
1,0,0,0,-0.06045170099299183,1,0,-1.4776613474645617,-0.741655639128346,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.17527871534958256,0.015855347966227073,False,False,False,False
1,1,0,0,-0.10115743583158582,1,1,0.8485041879239574,0.13010752872079914,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.3405508983503008,0.07796384476615095,False,False,False,False
1,1,1,1,1.120014609326234,1,1,0.9397588986560321,1.5248847184236194,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8097597723889018,0.11590527380364643,False,False,False,False
